book_isbn,book_title,book_image,book_author,book_translator,book_category,book_publisher,book_summary,create_time,update_time
9787020004140,呐喊,https://img9.doubanio.com/view/subject/l/public/s1662395.jpg,鲁迅,,小说,人民文学出版社,本书初版收小说十五篇，作于一九一八年至一九二二年间，一九二三年八月由北京新潮社出版，列为该社《文艺丛书》之一。一九二六年十月第三次印刷时起，改由北京北新书局出版，列入作者所编的《乌合丛书》。一九三○年一月第十三次印刷时，由作者抽去其中的《不周山》一篇（后改名为《补天》，收入《故事新编》）。此后印行的版本都与第十三次印刷的版本同。,2021-12-19 20:34:30,2021-12-19 20:34:30
9787533904418,鲁迅小说,https://img3.doubanio.com/view/subject/l/public/s1207310.jpg,鲁迅,,小说,浙江文艺出版社,将鲁迅小说全部汇编为一册，并非只是为了给读者的阅读提供方便，也还包含着一种阅读方法上的更新的奢望：希望读者将鲁迅小说推到一定距离之外，从整体上去把握它，更加注目于其前后一以贯之的追求，所显示的总体精神特征与艺术境界，从而站在今天的时代高度，对鲁迅小说的独特价值作宏观的观照与总体的估价和发现。我们编辑这本《鲁迅小说全编》。目的在于：将鲁迅小说从研究者的书斋推广到普通读者中间。所附鲁迅关于小说创作的九篇自述。可供参考。,2021-12-19 20:34:35,2021-12-19 20:34:35
9789620407871,新刻绣像批评金瓶梅,https://img1.doubanio.com/view/subject/l/public/s3281598.jpg,兰陵笑笑生,,小说,三聯書店(香港),齐烟、王汝梅会校。----------------------《金瓶梅》，也稱《金瓶梅詞話》，是中國小說史上第一部文人獨立創作的長篇白話世情小說。作者署名為明代蘭陵笑笑生。小說從《水滸傳》中引出，根據《水滸傳》中西門慶勾引潘金蓮，殺武大郎，最後被武松所殺的情節展開，略加改動，描寫了西門慶從發跡到淫亂而死的故事。《金瓶梅》的書名從小說中西門慶的三個妾潘金蓮、李瓶兒、龐春梅的名字中各取一字而成。也有人認為，實際上有更深一層涵義，即「金」代表錢財，「瓶」代表酒，「梅」代表女色。本書由山東齊魯書社約請專家學者，據崇禎本存世的幾種主要版本(以北京大學圖書館藏本為底本)全面校勘而成，共二十卷，一百回，附插圖二百幀。正文用四號宋體字排版，字大清晰；另照原書行款排出眉批和夾註；每回有校記。作版本研究或文學欣賞均相宜。,2021-12-19 20:34:38,2021-12-19 20:34:38
9780316769501,Nine Stories,https://img1.doubanio.com/view/subject/l/public/s4749138.jpg,J.D.Salinger,,小说,"Little,BrownandCompany","In the J.D. Salinger benchmark ""A Perfect Day for Bananafish,"" Seymour Glass floats his beach mate Sybil on a raft and tells her about these creatures' tragic flaw. Though they seem normal, if one swims into a hole filled with bananas, it will overeat until it's too fat to escape. Meanwhile, Seymour's wife, Muriel, is back at their Florida hotel, assuring her mother not to worr...",2021-12-19 20:34:43,2021-12-19 20:34:43
9787542647979,一颗心的沦亡,https://img9.doubanio.com/view/subject/l/public/s27632875.jpg,[奥地利]斯蒂芬·茨威格,韩耀成等,小说,上海三联书店,《一颗心的沦亡》茨威格的作品擅长细致的性格刻画，以及对奇特命运下个人遭遇和心灵的描摹，尤其善于在激情的煎熬中洞察女性内心活动。本书收录二十余篇短篇名作，如《一个女人沦役的故事》《看不见的藏品》《一颗心的沦亡》等。,2021-12-19 20:34:44,2021-12-19 20:34:44
9787568204439,荒原狼,https://img9.doubanio.com/view/subject/l/public/s28394854.jpg,赫尔曼•黑塞,马云,小说,北京理工大学出版社,"赫尔曼·黑塞（Hesse Hermann，1877-1962），原籍德国，1923年入瑞士籍,以后长期在瑞士隐居乡间。他被称为德国浪漫派最后一位骑士，其代表作《荒原狼》（1927）曾轰动欧美，被托马斯·曼誉为德国的《尤利西斯》。1946年，“由于他的富于灵感的作品具有遒劲的气势和洞察力，也为崇高的人道主义理想和高尚风格提供了一个范例”，获诺贝尔文学奖。",2021-12-19 20:34:50,2021-12-19 20:34:50
9780142000656,East of Eden,https://img2.doubanio.com/view/subject/l/public/s6572901.jpg,[美国]JohnSteinbeck,,小说,PenguinBooks,"This sprawling and often brutal novel, set in the rich farmlands of California's Salinas Valley, follows the intertwined destinies of two families--the Trasks and the Hamiltons--whose generations helplessly reenact the fall of Adam and Eve and the poisonous rivalry of Cain and Abel.",2021-12-19 20:34:53,2021-12-19 20:34:53
9789628129676,射鵰英雄傳（新修版）（1-4冊）,https://img2.doubanio.com/view/subject/l/public/s29921312.jpg,金庸,,小说,明河社,《射鵰英雄傳》的書名取材自毛澤東《沁園春．雪》一詞中「一代天驕，成吉思汗，只識彎弓射大鵰」。故事以南宋時期，一代天驕成吉思汗南征北戰為背景，描寫郭靖的傳奇江湖生涯以及華山第二次論劍。金庸以其非凡的想像力，和深厚的中國歷史文化功底，寫出「東邪西毒南帝北丐中神通」的傳奇故事，並通過郭靖這鄙薄權欲的少年英雄，高揚了尊嚴、獨立的人格自由精神，帶出邪不能勝正的道理。,2021-12-19 20:34:55,2021-12-19 20:34:55
9787544263207,失明症漫记,https://img9.doubanio.com/view/subject/l/public/s29648996.jpg,[葡]若泽·萨拉马戈,范维信,小说,南海出版公司,★ 这个世界太糟糕了，几乎所有人都在理智上成了盲人，因为我们越来越不愿睁眼去看世界。★ 入选诺贝尔学院“所有时代百部文学佳作”★ 萨拉马戈和马尔克斯是我心目中最好的两位作家，但在我看来，萨拉马戈对现实的隐喻更强。——苏童★ 萨拉马戈丰富的想象力、敏锐的洞察力以及从心所欲的笔触，在这本超乎寻常同时引人入胜的作品中得到了充分展现。《失明症漫记》为萨拉马戈的文学高度再添新彩。——瑞典文学院★ 《失明症漫记》是萨拉马戈尤其令人吃惊和不安的作品。他那极具说服力的想象震撼人心，让读者深刻意识到，人类社会竟是如此脆弱、荒诞。这部作品必将永存。——哈罗德•布鲁姆★ 犹如一曲完美的交响乐……书中有对万物之本质的洞彻而充满同情的认识，一种必须诚实地称其为智慧的品质。每一个人都应该为能够阅读这样一本书而心存感激。——《纽约时报书评周刊》======繁忙的路口...,2021-12-19 20:34:59,2021-12-19 20:34:59
9787020012756,围城,https://img2.doubanio.com/view/subject/l/public/s1805411.jpg,钱钟书,,小说,人民文学出版社,从印度洋上驶来的法国邮船白拉日隆子爵号在上海靠了岸。小说的主人公方鸿渐一踏上阔别四年的故土，就接二连三地陷入了“围城”。方鸿渐旅欧回国，正是一九三七年夏天。小说以他的生活道路为主线，反映了那个时代某些知识分子（主要是部分欧美留学生、大学教授等等）生活和心理的变迁沉浮。他们不属于那个时代先进的知识分子行列，当抗战烽烟燃烧起来的时候，他们大都置身于这场伟大斗争的风暴之外，先在十里洋场的上海，继在湖南一个僻远的乡镇，围绕着生活、职业和婚姻恋爱等问题，进行着一场场勾心斗角的倾轧和角逐。这也是场战争，虽然不见硝烟，却处处闪现着旧社会你抢我夺的刀光剑影，腾跃着情场、名利场上的厮杀和火拼；虽然没有肉体的伤亡，却时时看得到灰色的生活是怎样蚕食着人们的年华和生命，那恶浊的空气又是怎样腐化着人们的操守和灵魂。自然，这里也有真诚的友谊，善良的愿望；但这些在那个强大的旧社...,2021-12-19 20:35:13,2021-12-19 20:35:13
