book_isbn,book_title,book_image,book_author,book_translator,book_category,book_publisher,book_summary,create_time,update_time
9787505417946,绿绿的五(4)班,https://img2.doubanio.com/view/subject/l/public/s10185633.jpg,未夕,,儿童文学,朝华,《绿绿的五(4)班》讲述了刚刚大学毕业的帅哥崔绿鸣幸运地被分配到本市最好的小学，却不幸成为令人谈而色变的“五四班”的班主任。第一天上课，五四班的孩子们便给了崔绿鸣一记“重创”，崔绿鸣能够胜任“孩子王”的角色吗？崔绿鸣以自己的努力和爱心影响着五四班的孩子们，而他自己，也逐渐成为了孩子们无限崇拜的“绿绿”。,2021-12-20 20:29:26,2021-12-20 20:29:26
9787532723164,讲不完的故事,https://img9.doubanio.com/view/subject/l/public/s1024724.jpg,MichaelEnde,王佩莉,儿童文学,上海译文出版社,小男孩巴斯蒂安从一个书店里偷了一本书《讲不完的故事》，他在看这本书的时候，被神奇的吸进了书中的幻想王国，救了幻想王国的童女皇，从此他便有了无限大的权力，他的每一个愿望都会实现，可是，随着他的愿望一个一个的实现，他的记忆也在一点点的消失，甚至他已经忘记了自己是谁，他就将永远地回不到人类世界时候，他的朋友，阿特雷耀帮助了他，最终他让巴斯蒂安找到了他一直在找寻的东西，那就是他丢失的爱。通过阿特雷耀的帮助，和神龙福虎的援助，巴斯蒂安终于回到了人间，同时，也为父亲拿回了生命之水。,2021-12-20 20:29:29,2021-12-20 20:29:29
9787532713363,绿野仙踪全集之二,https://img9.doubanio.com/view/subject/l/public/s1448954.jpg,弗兰克鲍姆,吴岩任溶溶舒心,儿童文学,上海译文出版社,祝寿途中 奥芝国的翡翠城 碎布姑娘,2021-12-20 20:29:31,2021-12-20 20:29:31
,捣蛋鬼的日记,https://img3.doubanio.com/view/subject/l/public/s2400770.jpg,[意大利]万巴,思闵,儿童文学,北京出版社,,2021-12-20 20:29:33,2021-12-20 20:29:33
9787500794141,长袜子皮皮,https://img3.doubanio.com/view/subject/l/public/s4154150.jpg,[瑞典]阿斯特丽德·林格伦,李之义,儿童文学,中国少年儿童出版社,《长袜子皮皮:林格作品选集(美绘版)》内容简介：门开了，一位奇特的小姑娘走了出来：她头发的颜色像胡萝卜一样，两条梳得硬邦邦的小辫子直挺挺地竖着。她的鼻子长得就像一个小土豆，上边布满了雀斑。鼻子下边长着一张大嘴巴，牙齿整齐洁白。她的连衣裙也相当怪，那是她自己缝的。原来想做成蓝色的，可是蓝布不够，她不得不这儿缝一一块红布，那儿缝一块红布。她的又细又长的腿上穿着一双长袜子，一只是棕色的，另一只是黑色的。她穿一双黑色的鞋，正好比她的脚大一倍。她力大超人，可以举起一匹马，可以教训凶狠的强盗，还可以轻而易举地把鲨鱼抛到远处。这个不同寻常的小姑娘就是——长袜子皮皮。,2021-12-20 20:29:36,2021-12-20 20:29:36
9787544835466,谁拿了红苹果,https://img9.doubanio.com/view/subject/l/public/s27456746.jpg,[瑞典]扬·洛夫,赵清,儿童文学,接力出版社,《谁拿了红苹果》讲述一位穿条纹西装的老头儿，想买一颗水灵灵的苹果吃。可是，这天是愚人节，水果店老板想要耍耍这个老头儿，他卖给老头儿一颗塑料做的青苹果，并告诉他等放熟了就会很好吃。老头儿信以为真，把苹果放在窗台上耐心等。没想到，淘气的小鹦鹉将苹果碰出了窗外，砸到了老奶奶的头。由此，一场如推倒了多米诺骨牌一般的连锁反应，一个接一个地发生，瞬间让整个小镇喧闹了起来……,2021-12-20 20:29:38,2021-12-20 20:29:38
9787539549477,小太阳,https://img1.doubanio.com/view/subject/l/public/s27986077.jpg,林良,,儿童文学,福建少年儿童出版社,一对父母、三个女儿和一只狗——一个平凡的家庭，在林良浅白、幽默又充满感性的笔触里，成了风靡台湾文坛数十年、历久弥新的《小太阳》。《小太阳》再现一个平凡家庭十五年的日常生活，从第一篇到最后一篇，首位相隔十四年，是一本散文集，更是一本散文体小说。全书处处可见令人莞尔的神来之笔，平凡里见真情，淡泊中有深意，是读着心目中永远温暖的光源所在。读完这本书，能发现自己的家的可爱，更能爱自己的家。,2021-12-20 20:29:40,2021-12-20 20:29:40
,大侦探小卡莱,https://img2.doubanio.com/view/subject/l/public/s3943513.jpg,[瑞典]阿·林格伦,任溶溶,儿童文学,湖南少年儿童出版社,又有大侦探，又有探案，这自然是侦探小说了。可是这位大侦探原来竟是个小学生。他是个侦探小说迷，一心想当侦探——大侦探布吕姆克维斯特，可是大家只管他叫小卡莱。卡莱是名字，布吕姆克维斯特是姓，一个小孩子，谁会称呼他做布吕姆克维斯特先生呢！可这位“大侦探布吕姆克维斯特”从侦探小说里还真学到了不少侦探的起码常识，时刻留神周围有灭有可疑的人和可疑的事情。在小说里，偏偏又让他碰到一个又一个案件，使他可以“大显身手”。  目次：大侦探小卡莱大侦探小卡莱新冒险记大侦探小卡莱和小不点儿,2021-12-20 20:29:41,2021-12-20 20:29:41
9787547432075,小王子,https://img2.doubanio.com/view/subject/l/public/s33442261.jpg,安托万·德·圣埃克苏佩里,,儿童文学,山东画报出版社,遥远星球上的小王子，与美丽而骄傲的玫瑰吵架负气出走，在各星球漫游中，小王子遇到了傲慢的国王、酒鬼、惟利是图的商人，死守教条的地理学家，最后来到地球上，试图找到治愈孤独和痛苦的良方。这时，他遇到一只奇怪的狐狸，于是奇妙而令人惊叹的事情发生了……《小王子》犹如透亮的镜子，照出了荒唐的成人世界。它在提醒我们，只有爱，才是最高的哲学，才是我们活下去的唯一理由。,2021-12-20 20:29:43,2021-12-20 20:29:43
9789118581465,大盗贼,https://img1.doubanio.com/view/subject/l/public/s3332557.jpg,[德国]奥得弗雷德·普鲁士勒,陈俊,儿童文学,21世纪出版社,内容简介：《大盗贼》，顾名思义，是一个抓强盗的故事。故事发生在一座神秘的大森林，以及森林边的小镇里。出没无常的大盗贼霍琛布鲁茨为害已久，他对于自己入了强盗这一行当没有任何的愧疚心理，每次打劫都是那么胸有成竹、那么得心应手，而且还兢兢业业、乐此不疲。这次又抢走了卡斯佩尔的奶奶心爱的咖啡磨。卡斯佩尔是一个不甘示弱的小男孩，他和小伙伴赛伯尔聪明地设下了一个又一个的圈套和陷阱来捕捉大盗霍琛布鲁茨。他们每一次总能“得手”，但却老是后手。每一次霍琛布鲁茨不但能从容化解，而且反将卡斯佩尔他们困入绝境。可喜的是，卡斯佩尔和赛伯尔也总是能靠自己的勇敢和聪明，同时伴随着一点点运气，一次又一次地解救自己于危难之中。 终于有一天，霍琛布鲁茨决定金盆洗手、痛改前非了，可长时间深受其害的村民们根本不去接受，不去理解，大有痛打落水狗之势。还是卡斯佩尔和赛伯尔及时出手仗义相助，协...,2021-12-20 20:29:45,2021-12-20 20:29:45
