book_isbn,book_title,book_image,book_author,book_translator,book_category,book_publisher,book_summary,create_time,update_time
9787020095254,安娜·卡列宁娜,https://img2.doubanio.com/view/subject/l/public/s22701421.jpg,[俄]列夫·托尔斯泰,谢素台,爱情,人民文学出版社,安娜是一个天生丽质、情感真诚、内心丰富的年轻女人。她由姑妈做主，嫁给了一个思想保守且比她大很多的官僚卡列宁。多年来，她一直安于贤妻良母的生活，但与弗龙斯基的邂逅，又重新唤醒了她对生活和爱情的追求。在当时的上流社会，私通并不少见，但安娜不愿长期欺骗丈夫，毅然把她和弗龙斯基的关系公开，从而被上流社会抛弃，同时也陷入了窘迫不堪的境地。她拼命挣扎，但还是无法摆脱悲剧的命运，最后卧轨自杀。,2021-12-24 23:53:32,2021-12-24 23:53:32
9787550616691,康巴情书,https://img1.doubanio.com/view/subject/l/public/s25573969.jpg,杜冬,,爱情,凤凰出版社,康巴，晴空。那里有个雪山一样纯净的康巴姑娘。理塘，世界上离天空最近的康巴小城，天空纯净一如史前，神灵和敬畏无处不在，恣意与炽热的眼神在晴空下闪烁，阳光和时间都绰绰有余，到处弥漫着前世的宿醉和对快乐的耐心。日落下，酥油飘香的寻常巷陌，曾是转世活佛的故居；白海螺般高洁的格涅雪山，与晴空亘古脉脉相视；神圣的长青春科尔寺，永远敲响静好的晚钟；晚霞下牦牛归去的方向，飘来青稞酒的醉人芳香和康巴汉子热辣的情歌……曲西，雪山下纯洁的康巴少女。杜冬，被爱神之箭射中的东部青年。在这个没人相信爱情的时代，他孤身跑去康巴相信一见钟情。4年间他6次穿梭于东部和理塘，完成了近15万字的情书。3000里山河的距离，却抵不过迷恋的长度。康巴之前，我没有信仰。此去经年，我懂得了忧伤。,2021-12-24 23:53:45,2021-12-24 23:53:45
9787515303970,槐园梦忆,https://img1.doubanio.com/view/subject/l/public/s8993099.jpg,梁实秋,,爱情,中国青年出版社,槐园梦忆，ISBN：9787515303970，作者：梁实秋 著,2021-12-24 23:53:57,2021-12-24 23:53:57
9787210082835,面纱,https://img9.doubanio.com/view/subject/l/public/s28561075.jpg,[英]威廉·萨默塞特·毛姆,于大卫,爱情,江西人民出版社,“那描画的面纱，芸芸众生称之为生活”凯蒂怎么也琢磨不透，丈夫到底有没有发现她出轨的秘密——偷情时门把手的转动、晚餐时意有所指的话语，还有突然要带她前往霍乱之地的决定，这些都让凯蒂的神经越绷越紧。终于，忍无可忍的她决定摊牌。然而面纱揭开，爱情的真相与人性的冷漠将她的天真 击得粉碎。,2021-12-24 23:54:11,2021-12-24 23:54:11
9787510830402,春雪,https://img1.doubanio.com/view/subject/l/public/s27967629.jpg,(日)三岛由纪夫,唐月梅,爱情,九州出版社,出身贵族的松枝侯爵家嗣子松枝清显本，与青梅竹马的绫仓伯爵女儿聪子相恋，但他优柔寡断，没有勇气接受聪子的求婚。当洞院宫三王子治典王向聪子提亲时，清显并没有表示反对。聪子被皇上敕许给洞院宫三王子治典王后，仍通过老仆蓼科与清显保持联系。两人关系迅速升温，终于导致聪子怀孕。伯爵发现自己的女儿聪子怀孕后，怕事情败露，让女儿去奈良月修寺躲风。聪子在月修寺私自削发为尼，有犯皇上之嫌，所以侯爵、伯爵两家乱了方寸，让医生开具假诊断书，以欺瞒皇上。……,2021-12-24 23:54:26,2021-12-24 23:54:26
9787207000293,霍乱时期的爱情,https://img1.doubanio.com/view/subject/l/public/s4214388.jpg,[哥伦比亚]加西亚·马尔克斯,蒋宗曹,爱情,黑龙江人民出版社,小说写一个男人和一个女人之间爱的故事。他们在二十岁的时候没能结婚，因为他们太年轻了；经过各种人生曲折之后，到了八十岁，他们还是没能结婚，因为他们太老了。在五十年的时间跨度中，马尔克斯展示了所有爱情的可能性，所有的爱情方式：幸福的爱情，贫穷的爱情，高尚的爱情，庸俗的爱情，粗暴的爱情，柏拉图式的爱情，放荡的爱情，羞怯的爱情……甚至，“连霍乱本身也是一种爱情病”。,2021-12-24 23:54:47,2021-12-24 23:54:47
9787020016334,傲慢与偏见,https://img9.doubanio.com/view/subject/l/public/s2324426.jpg,[英国]简·奥斯汀,张玲,爱情,人民文学出版社,,2021-12-24 23:55:05,2021-12-24 23:55:05
9787020121441,傲慢与偏见,https://img9.doubanio.com/view/subject/l/public/s29452304.jpg,[英]简·奥斯丁,孙致礼,爱情,人民文学出版社,《傲慢与偏见》的初稿写于1796年10月至1797年8月，原名《初次印象》，十几年后，经过改写，换名为《傲慢与偏见》，于1813年1月28日出版。这部小说以爱情纠葛为主线，描写了傲慢的单身青年达西与对他有偏见的伊丽莎白之间的感情纠葛，充分反映了作者的婚姻观，强调经济利益对恋爱和婚姻的影响。小说情节富有喜剧性，语言机智幽默，是奥斯丁小说中受欢迎的一部。奥斯丁曾自称：《傲慢与偏见》是她“宠爱的孩子”。美国著名文艺评论家埃德蒙·威尔逊（Edmund Wilson，1895—1972）曾说：“一百多年来，英国文学史上出现过几次趣味革命，文学口味的翻新影响了几乎所有作家的声誉，唯独莎士比亚和简·奥斯丁经久不衰。”奥斯丁所著六部小说，经过两百年的时间检验，受到一代代读者的交口称赞，部部堪称上乘之作。尤其是这部脍炙人口的《傲慢与偏见》，实属世界文库中不可多得的...,2021-12-24 23:55:22,2021-12-24 23:55:22
9789863445272,以你的名字呼喚我,https://img1.doubanio.com/view/subject/l/public/s29646277.jpg,安德列．艾席蒙,吳妍蓉,爱情,麥田,同名改編電影原著小說《墨利斯的情人》編導詹姆士‧艾佛利擔綱編劇《池畔迷情》盧卡格達戈尼諾執導╳《紳士密令》艾米漢默主演☆永誌不忘經典收藏☆絕美電影書衣╳作者手抄雋永金句╳扉頁簽名印製紀念永誌不忘給那一年的我和你給所有即將成為永恆的瞬間◆2007年《出版人週刊》年度好書◆2007年《紐約時報》注目好書◆2007年《華盛頓郵報》年度好書◆美國《Future Canon》雜誌選書◆2007年《芝加哥論壇報》最愛圖書◆2007年《西雅圖時報》書評人厄普丘奇（Michael Upchurch）年度最愛好書◆2007年美國AMAZON網路書店年度好書、編輯年度好書百選、最佳小說首作、最佳同志小說▍內容簡介如果我們再次相見，請記得，以你的名字呼喚我，而我，也同樣會用我的名字呼喚你。十七歲那年的夏天，艾里歐感覺到自己的人生從此一...,2021-12-24 23:55:34,2021-12-24 23:55:34
9781451031560,我等你到三十五岁,https://img1.doubanio.com/view/subject/l/public/s33667607.jpg,南康白起,,爱情,,《我等你到三十五岁》是发表于天涯论坛的自传，作者是南康白起。讲述了作者自己在得知相恋7年男友结婚后所发生的故事。《我等你到三十五岁》是南康白起与男友分手后，表示愿意等男友到三十五岁而写。相恋7年的男友结婚了，南康也选择了自杀这个方式，为这段感情划上一个句号。从朝夕到阴阳，从相爱的那一刻开始就应该猜到了结局。世俗赞美爱情但世俗却从来不承认爱情，何为对何为错？南康，三十五岁太久，湘江的水太凉，只怕你只身在遥远的天堂，而他，和一个女人或许还有个孩子，在家的天堂。南康，你等的可后悔？,2021-12-24 23:55:45,2021-12-24 23:55:45
9787544765909,爱你就像爱生命（珍藏版）,https://img9.doubanio.com/view/subject/l/public/s29445284.jpg,王小波,,爱情,译林出版社,《爱你就像爱生命》这个书名出自王小波、李银河一封未面世书信，自1977年，王小波与李银河相识，开始书信往来，到80年代二人在国外求学，一直到90年代，王小波辞去职务成为自由撰稿人，1997年去世。此书收录了王小波生前从未发表过的与李银河的“两地书”，以及婚后他们夫妇与其他朋友的书信往来，还完整收录了李银河深情怀念王小波的三篇文章。是迄今王小波夫妇最完整、最全面的一部书信集，再现了他们的爱与生活，是一部感动国人二十年的爱情绝唱。其中不仅有热切、坦诚的情感表白，还有彼此对于书籍、诗歌乃至社会的看法，闪耀着理想与爱情的火花，令人动容。本书装进了两个人真挚纯净的爱情，也装进了属于他们的那个时代独特的印记。,2021-12-24 23:56:01,2021-12-24 23:56:01
9787532726455,傲慢与偏见,https://img9.doubanio.com/view/subject/l/public/s1235275.jpg,[英国]简·奥斯汀,王科一,爱情,上海译文出版社,《傲慢与偏见》是简·奥斯丁的代表作。作品描写了傲慢的单身青年达西与偏见的二小姐伊丽莎白、富裕的单身贵族彬格莱与贤淑的大小姐吉英之间的感情纠葛，充分表达了作者本人的婚姻观，强调经济利益对人们恋爱和婚姻的影响。小说情节富有喜剧性，语言机智幽默，是奥斯汀小说中最受欢迎的一部，并被多次改编成电影和电视剧。,2021-12-24 23:56:25,2021-12-24 23:56:25
9787532719112,傲慢与偏见,https://img1.doubanio.com/view/subject/l/public/s27017338.jpg,[英国]简·奥斯汀,王科一,爱情,上海译文出版社,《傲慢与偏见》是英国著名女作家简·奥斯汀（Jane Austen 1775～1817年）的代表作，是一部描写爱情与婚姻的小说。这部小说以男女主人公达西和伊丽莎白由于傲慢和偏见而产生的爱情纠葛为线索，共写了四起姻缘：伊丽莎白与达西、简与宾利、莉迪亚与威克姆、夏洛蒂与柯林斯。伊丽莎白、简和莉迪亚是贝内特家五个女儿中的三个姐妹，而夏洛蒂则是她们的邻居，也是伊丽莎白的朋友。男主人公达西与宾利是好友，且与威克姆一起长大，而柯林斯则是贝内特家的远房亲戚。贝内特夫妇五个女儿待字闺中，没有子嗣，依照当时法律，他们死后家产须由远房内侄柯林斯继承，因此把五个女儿嫁到有钱人家，成了贝内特太太最大的心愿。宾利，一位未婚富家子弟，租赁了贝内特家附近的内瑟菲尔德庄园，成为众人注目的焦点和谈论的话题。不久，宾利就与美丽贤淑的大小姐简相爱了。宾利的朋友达西对聪明直率的二小姐伊丽莎...,2021-12-24 23:56:42,2021-12-24 23:56:42
9787800735776,希望今天遇见你,https://img2.doubanio.com/view/subject/l/public/s1015682.jpg,何厚华文,,爱情,中信出版社,一天一天过去当我们的爱恋逐渐遥远而模糊我也准备开始相信这辈子我们将不再交集但是啊还是常常会听见心底那个小小的声音希望 今天 遇到你我花了300多个日子带着我们心中共同绘制的地图一站一站地拜访同时不忘替你问候沿途美丽的风光原本以为就要这样一点,2021-12-24 23:56:54,2021-12-24 23:56:54
