9789862933787,六朝雲龍吟 1,https://img1.doubanio.com/view/subject/l/public/s10479027.jpg,弄玉,,网络小说,河圖文化,以商人為職，立志做遍六朝生意的程宗揚，狠狠地在戰場上撈了一把，繼而帶著員外郎的舉薦任命來到宋國臨安城。一入臨安，歷史上知名的大奸臣幾乎齊聚一堂！秦檜、賈似道、夏夜眼、高俅⋯⋯這還不算什麼，《水滸傳》的名角也相繼出現！瞧那李師師居然不是名妓而是醫官？林沖鬼鬼祟祟地當起特務搞跟蹤⋯⋯程宗揚會被捲入更為複雜的計謀糾葛嗎？,2021-12-21 17:15:50,2021-12-21 17:15:50
9787201047034,长河落日,https://img3.doubanio.com/view/subject/l/public/s1707570.jpg,老猪,,网络小说,天津人民出版社,,2021-12-21 17:15:55,2021-12-21 17:15:55
9789862071878,妖刀記2,https://img1.doubanio.com/view/subject/l/public/s4148849.jpg,默默猴,,网络小说,河图文化,據聞妖刀甦生，重又為禍，天下將陷浩劫。東海道，湖陽城外古廟中，東海四大劍門齊聚，卻守著一座滿佈符文的奇異囚籠，欲以之引來妖刀；籠中所囚何物？此番聚首，明為共阻妖刀亂世，暗則心思諸般，殺伐隱然。然，妖刀何在？何以妖刀必來？東海道，斷腸湖外，立著一抹小小的身影。耿照等人望著拿著巨大石刀、頭裹重紗的畸零的少女，雨夜電光令她的身段與神態倍增詭秘，少女舉刀而擊，仰天狂喊：「萬－－劫－－！」然，劫從何來？遭劫的又會是誰？妖刀究為何物？,2021-12-21 17:16:01,2021-12-21 17:16:01
9787554304549,全职高手 15,https://img9.doubanio.com/view/subject/l/public/s29595846.jpg,蝴蝶蓝,,网络小说,羊城晚报出版社,本部《全职高手15——三十七连胜》为《全职高手》系列小说的第十五册，第十赛季常规赛进入白热化阶段，每一分都将决定着队伍的去留。雷霆、兴欣、百花、三零一度、呼啸五队激烈混战，争夺最终进入季后赛的席位。残酷六轮、激烈拼杀频频出现，不为所动的兴欣却在此时进入季后赛节奏：“远古大神”魏琛再登职业赛场；新秀罗辑也在争夺战中首次出战！兴欣的每一个人，都不能轻视！三十七连胜——叶修用君莫笑这个角色创下了一个惊人而且恐怕再无人可以超越的伟大纪录，永远地将自己的名字留在了这片属于荣耀的热土！季后赛战场再开！兴欣首战蓝雨，君莫笑80级的银装再次震惊荣耀圈！在季后赛的残酷竞争中，兴欣战队的目标依旧坚定——总冠军！,2021-12-21 17:16:06,2021-12-21 17:16:06
9787539140551,一代军师（第二部）,https://img1.doubanio.com/view/subject/l/public/s2984868.jpg,随波逐流,,网络小说,２１世纪出版社,在官场，权势相争，动心动魄；于处事，过人智谋，化险为夷。江南奇女子，洋洋书写百万言，龙图霸业，跃然纸上。江哲终于告别故国南楚投奔雍王麾下，成为雍王的得力心腹。残酷的权谋纷争中，一波未平，在历史暗流的涌动下江哲再次出征。他能否在千钧一发之际再度化险为夷？面对大雍正朝的萧墙祸乱，面对凤仪门等江湖门派纷争，面对北汉、南楚的双面夹击，江哲能否再次发挥其谋虑之才，合纵之能，一次次度过难关？,2021-12-21 17:16:11,2021-12-21 17:16:11
9787556011650,全职高手15·决战嘉世,https://img3.doubanio.com/view/subject/l/public/s27742380.jpg,蝴蝶蓝,,网络小说,长江少年儿童出版社,兴欣战队和嘉世战队在挑战赛一路高歌猛进，终于在决赛相遇。叶修、肖时钦这两名战术大师的智慧碰撞、草根与豪门话题性的对决，一时引爆无数眼球。最终，联盟门票落入了为这天足足准备了一年之久的兴欣囊中……随着嘉世的出局，环绕在叶修身上的退役疑云被媒体爆出真相，而嘉世俱乐部则陷入了风雨飘摇的境地并分崩离析……,2021-12-21 17:16:17,2021-12-21 17:16:17
9787201043326,远东烽火,https://img9.doubanio.com/view/subject/l/public/s1025934.jpg,老猪,,网络小说,天津人民出版社,中国奇幻小说巅峰之作，紫川的惟一全本。“紫川”自从在“龙的天空”、“幻剑书盟”等网站刊出后，即旋出风暴，激起读者强烈反响。后转载于十多家文学网站，点击数超1000万，几千网友自发在“爬爬e站”成立“紫川俱乐部”，热衷于追捧人物，倾情于揣测结局。此次推出的“紫川”1-6部为“紫川”在华语世界的惟一全本。    老猪，并非大家想象中那又矮又胖，嘟着长嘴“哼哼”叫唤的家伙。该人年轻又高大，只是个性懒散，对某种动物吃了睡，不加思考的幸福生活羡慕至极，逐起笔名——老猪。,2021-12-21 17:16:22,2021-12-21 17:16:22
9787506038973,少年韦帅望之天地悠悠,https://img9.doubanio.com/view/subject/l/public/s4586335.jpg,睛川,,网络小说,东方出版社,《少年韦帅望之天地悠悠:中国网络文学盘点》是一部关于爱和成长，勇气和希望的网络青春武侠小说。韦帅望身世沉重而复杂，一个懵懂的孩子赤手空拳进入成人世界，时刻行走在生死边缘，会发生些什么？是谁说过，成长总是孤单而不可告人？率性的韦帅望……倔强的韦帅望……聪明绝顶的韦帅望……一个发生在虚拟的武侠世界一个真实的少年的故事，蓦地牵动你内心最柔软的地方。恍然想起那充满渴望和绝望、温暖和背叛的身不由己的少年时光。,2021-12-21 17:16:27,2021-12-21 17:16:27
9787554304143,全职高手 11,https://img1.doubanio.com/view/subject/l/public/s29460279.jpg,蝴蝶蓝,,网络小说,羊城晚报出版社,本部《全职高手11——再见，嘉世》为《全职高手》系列小说的第十一册，延续着《全职高手》这个系列的精彩故事。挑战赛的线下比赛环节终于进入最终阶段，闯关至今的兴欣战队，接连斩落玄奇、诛仙等历年出局的职业战队后，向着决赛挺进！终于来到这一战，嘉世与兴欣，生死一搏！一边是摘取过联赛三连冠的豪门，肖时钦、孙翔、苏沐橙三位全明星选手悉数出战；另一边是一切都还有待开拓摸索的新军，却拥有叶修、魏琛、孙哲平三位荣耀创世大神！擂台赛中落后一分的兴欣，能否在团队赛中扭转乾坤？！荣耀，不是一个人的游戏！胜利，永远是真刀真枪打出来的！,2021-12-21 17:16:32,2021-12-21 17:16:32
9789866665509,拍翻御史大夫 三‧青衫卷,https://img3.doubanio.com/view/subject/l/public/s4389880.jpg,謝金魚,,网络小说,繆思出版,新科傻魚進士破格擢任監察御史裡行，菜鳥虞璇璣不但要吃長官兼老師李千里的排頭、還要被其他同事耍著玩……好不容易熟悉了御史臺的工作節奏，卻又與授業恩師溫杞決裂！為官之路步步難行步步行，虞璇璣以一介女兒身，又能走到什麼地方？「孩子……官，就像宮門一樣，一道又一道。唯有到了最後那道門，擰開宮門大鎖，妳才能走上毫無羈絆的禁苑、才能面對真正的大梁……」真正的大梁是什麼樣？繼河南恐生變的情報之後，河北道也生警訊！藩鎮與朝廷間的問題浮上臺面，成德鎮嘩變葬送了一名監察御史，虞璇璣迫於情勢只得以菜鳥之身迎向前線！面對生死難料的未來，豈能再忍受李千里曖昧不清的態度？「把你的心給我！要不就是你的身體！不能選第三樣！」當了十五年曠男的御史大夫李千里又會怎麼回答呢？一個是臉比牆厚、心比墨黑的座師黑心御史大夫，一個是才高八斗、言行大膽的進士及第兼鴻辭及第女門生，師生二人...,2021-12-21 17:16:38,2021-12-21 17:16:38
